DATA_ATIVACAO;NUN_NTC;TIPO_OPERACAO;PLANO;COD_MOBILE;MES_REFERENCIA;VALIDO_COMISSAO;VALOR_COMISSAO;COD_IRREG;ARQUIVO;DATA_ESTORNO;PENDENCIA;VALOR_FRANQUIA;SIMCARD;COD_QUINZENA;STATUS_GED;NTC_ANTERIOR;PLANO_ANTERIOR;NUM_CHAMADO;CONTRATO_EBT_NET;CLASSIFICACAO_PGTO;FRANQUIA_ANTERIOR;VALOR_DELTA;VALOR_FATOR;DAT_DIGITALIZACAO;DSC_NOME_PLANO
30/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 300 MB;CLRZ;202303;t;345;0;FT_COMISSIONAMENTO;;OK;115;'';P2;AUDIO_CONEXAO;;;;91380396616;PREMIUM;;;3;;BL 300M EMP PME CNPJ FID
30/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 150 MB;CLRZ;202303;t;284,7;0;FT_COMISSIONAMENTO;;OK;94.9;'';P2;AUDIO_CONEXAO;;;;86366727681;PREMIUM;;;3;;BL 150M EMP PME C/CEL OU FONE CNPJ FID
17/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;86366714520;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID
18/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202303;t;254,7;0;FT_COMISSIONAMENTO;;OK;84.9;'';P2;AUDIO_CONEXAO;;;;91380392289;PREMIUM;;;3;;BL 125M SINGLE OU C/ FONE FID
27/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;9,96375E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
27/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 350 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;9,96375E+11;PREMIUM;;;3;;BL 350M COMBINADO FID
27/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202303;t;254,97;0;FT_COMISSIONAMENTO;;OK;84.99;'';P2;AUDIO_CONEXAO;;;;9,96375E+11;PREMIUM;;;3;;BL 125M BASE RENT FID
27/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202303;t;254,7;0;FT_COMISSIONAMENTO;;OK;84.9;'';P2;AUDIO_CONEXAO;;;;8,51001E+11;PREMIUM;;;3;;BL 125M SINGLE OU C/ FONE BWF PON FID
27/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;93301451529;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
27/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 350 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;93301451537;PREMIUM;;;3;;BL 350M COMBINADO FID
27/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,67;0;FT_COMISSIONAMENTO;;OK;104.89;'';P2;AUDIO_CONEXAO;;;;88624621144;PREMIUM;;;3;;BL 250M AQS BS FID
27/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202303;t;434,7;0;FT_COMISSIONAMENTO;;OK;144.9;'';P2;AUDIO_CONEXAO;;;;88624610584;PREMIUM;;;3;;BL 500M SINGLE OU C/ FONE BWF PON FID
23/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;86366719840;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
22/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202303;t;254,7;0;FT_COMISSIONAMENTO;;OK;84.9;'';P2;AUDIO_CONEXAO;;;;5,31011E+11;PREMIUM;;;3;;BL 125M SINGLE OU C/ FONE FID
22/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;254,7;0;FT_COMISSIONAMENTO;;OK;84.9;'';P2;AUDIO_CONEXAO;;;;6,41011E+11;PREMIUM;;;3;;BL 250M COMBINADO FID
22/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202303;t;254,7;0;FT_COMISSIONAMENTO;;OK;84.9;'';P2;AUDIO_CONEXAO;;;;9,96375E+11;PREMIUM;;;3;;BL 125M COMBINADO BWF PON FID
21/03/2023 00:00;0;FONE FIXO;FALE ILIMITADO BRASIL TOTAL;CLRZ;202303;t;90;0;FT_COMISSIONAMENTO;;OK;30;'';P2;AUDIO_CONEXAO;;;;91380394044;PREMIUM;;;3;;FONE ILIM BR TOTAL 30.00
29/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;2,13001E+11;PREMIUM;;;3;;BL 500M SINGLE OU C/ FONE BWF PON FID
29/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;89341532230;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
29/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,67;0;FT_COMISSIONAMENTO;;OK;104.89;'';P2;AUDIO_CONEXAO;;;;89341532290;PREMIUM;;;3;;BL 250M AQS BS FID
28/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202303;t;254,67;0;FT_COMISSIONAMENTO;;OK;84.89;'';P2;AUDIO_CONEXAO;;;;93301451588;PREMIUM;;;3;;BL 125M AQS BS FID
28/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;91380396012;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
28/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;2,78002E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
28/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;1,93002E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
28/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;284,7;0;FT_COMISSIONAMENTO;;OK;94.9;'';P2;AUDIO_CONEXAO;;;;2,13001E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID
17/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202303;t;374,7;0;FT_COMISSIONAMENTO;;OK;124.9;'';P2;AUDIO_CONEXAO;;;;9,96375E+11;PREMIUM;;;3;;BL 500M COMBINADO FID
17/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202303;f;0;95;FT_COMISSIONAMENTO;;SEM DOCUMENTACAO;84.9;'';P2;;;;;3,79001E+11;PREMIUM;;;3;;BL 125M SINGLE OU C/ FONE BWF PON FID
17/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;3,79001E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID
17/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202303;t;254,7;0;FT_COMISSIONAMENTO;;OK;84.9;'';P2;AUDIO_CONEXAO;;;;8,51001E+11;PREMIUM;;;3;;BL 125M SINGLE OU C/ FONE BWF PON FID
18/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202303;t;254,67;0;FT_COMISSIONAMENTO;;OK;84.89;'';P2;AUDIO_CONEXAO;;;;88624612781;PREMIUM;;;3;;BL 125M AQS BS FID
22/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;2,13001E+11;PREMIUM;;;3;;BL 500M SINGLE OU C/ FONE BWF PON FID
31/03/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;8,84623E+11;PREMIUM;;;3;;CLARO STREAMING HD TVMAIS TOP VOZ STX
31/03/2023 00:00;0;TV;CLARO BOX TV;CLRZ;202303;f;0;75;FT_COMISSIONAMENTO;;PONTO ADICIONAL NAO COMISSIONADO;0;'';P2;AUDIO_CONEXAO;;;;8,84623E+11;PREMIUM;;;3;;CLARO STREAMING HD VOZ STX
16/03/2023 00:00;0;TROCA DE PLANO UR;EQUIVALENCIA DE PLANO UR;CLRZ;202303;t;10;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;89341520712;PREMIUM;104,9;0;3,5;;BL 250M COMBINADO BWF PON FID
31/03/2023 00:00;0;AGREGADOS;FUTEBOL;CLRZ;202303;t;25;0;FT_COMISSIONAMENTO;;OK;25;'';P2;AUDIO_CONEXAO;;;;8,19001E+11;PREMIUM;;;;;PFC NOW
28/03/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;9,96375E+11;PREMIUM;;;3;;CLARO STREAMING HD TVMAIS TOP VOZ STX
28/03/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;86366725638;PREMIUM;;;3;;CLARO STREAMING HD TVMAIS TOP VOZ STX
17/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;284,7;0;FT_COMISSIONAMENTO;;OK;94.9;'';P2;AUDIO_CONEXAO;;;;7,24001E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID
17/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202303;t;254,7;0;FT_COMISSIONAMENTO;;OK;84.9;'';P2;AUDIO_CONEXAO;;;;7,24001E+11;PREMIUM;;;3;;BL 125M COMBINADO BWF PON FID
20/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;88624615721;PREMIUM;;;3;;BL 250M COMBINADO FID
24/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202303;t;254,7;0;FT_COMISSIONAMENTO;;OK;84.9;'';P2;AUDIO_CONEXAO;;;;9,96375E+11;PREMIUM;;;3;;BL 125M SINGLE OU C/ FONE FID
24/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;9,96375E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
24/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;7,49001E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID
22/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;2,78002E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
22/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202303;t;254,7;0;FT_COMISSIONAMENTO;;OK;84.9;'';P2;AUDIO_CONEXAO;;;;7,24001E+11;PREMIUM;;;3;;BL 125M COMBINADO BWF PON FID
21/03/2023 00:00;0;TROCA DE PLANO UR;EQUIVALENCIA DE PLANO UR;CLRZ;202303;t;10;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;9,96375E+11;PREMIUM;104,99;0;3,5;;BL 250M COMBINADO FID
29/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;89341532320;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID
30/03/2023 00:00;0;TROCA DE PLANO UR;EQUIVALENCIA DE PLANO UR;CLRZ;202303;f;0;30;FT_COMISSIONAMENTO;;ATIVACAO REALIZADA DENTRO DE 45 DIAS;0;'';P2;AUDIO_CONEXAO;;;;86366725220;PREMIUM;104,9;0;3,5;;BL 250M COMBINADO BWF PON FID
31/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202303;t;254,7;0;FT_COMISSIONAMENTO;;OK;84.9;'';P2;AUDIO_CONEXAO;;;;9,96375E+11;PREMIUM;;;3;;BL 125M SINGLE OU C/ FONE FID
20/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 300 MB;CLRZ;202303;t;495;0;FT_COMISSIONAMENTO;;OK;165;'';P2;AUDIO_CONEXAO;;;;2,36001E+11;PREMIUM;;;3;;BL 300M IP FIXO EMP PME PON FID
20/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;8,68001E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID
16/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202303;t;254,7;0;FT_COMISSIONAMENTO;;OK;84.9;'';P2;AUDIO_CONEXAO;;;;86366714253;PREMIUM;;;3;;BL 125M SINGLE OU C/ FONE FID
24/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202303;t;254,7;0;FT_COMISSIONAMENTO;;OK;84.9;'';P2;AUDIO_CONEXAO;;;;8,51001E+11;PREMIUM;;;3;;BL 125M SINGLE OU C/ FONE BWF PON FID
24/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;91380394273;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
24/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202303;t;374,67;0;FT_COMISSIONAMENTO;;OK;124.89;'';P2;AUDIO_CONEXAO;;;;91380394702;PREMIUM;;;3;;BL 500M SINGLE OU C/ FONE AQS BS FID
25/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 350 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;8,84623E+11;PREMIUM;;;3;;BL 350M COMBINADO FID
24/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;f;0;112;FT_COMISSIONAMENTO;;CARROSSEL;0;'';P2;AUDIO_CONEXAO;;;;86366721489;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID
21/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;9,96375E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
23/03/2023 00:00;0;TROCA DE PLANO UR;EQUIVALENCIA DE PLANO UR;CLRZ;202303;f;0;30;FT_COMISSIONAMENTO;;ATIVACAO REALIZADA DENTRO DE 45 DIAS;0;'';P2;AUDIO_CONEXAO;;;;8,84623E+11;PREMIUM;59,9;0;3,5;;CLARO STREAMING HD TVMAIS TOP VOZ STX
31/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;2,03001E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID
31/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;8,19001E+11;PREMIUM;;;3;;BL 500M COMBINADO BWF PON FID
17/03/2023 00:00;0;TROCA DE PLANO UR;UPGRADE DE PLANO UR;CLRZ;202303;f;0;95;FT_COMISSIONAMENTO;;SEM DOCUMENTACAO;115;'';P2;;;;;93000893791;PREMIUM;64,99;50;3,5;;BL 400M EMP PME C/CEL OU FONE PJ FID
20/03/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;88624615721;PREMIUM;;;3;;CLARO STREAMING HD TVMAIS TOP VOZ STX
18/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;86366715462;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID
20/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;89341530653;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
14/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;f;0;95;FT_COMISSIONAMENTO;;SEM DOCUMENTACAO;104.9;'';P2;;;;;9,96375E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
24/03/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202303;f;0;75;FT_COMISSIONAMENTO;;PONTO ADICIONAL NAO COMISSIONADO;0;'';P2;AUDIO_CONEXAO;;;;9,96375E+11;PREMIUM;;;3;;CLARO STREAMING HD TVMAIS TOP VOZ STX
27/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;7,49001E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID
23/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 350 MB;CLRZ;202303;f;0;117;FT_COMISSIONAMENTO;;CANCELAMENTO OCORREU EM ATE 30 DIAS;0;'';P2;AUDIO_CONEXAO;;;;2,78002E+11;PREMIUM;;;3;;BL 350M COMBINADO FID
23/03/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202303;f;0;117;FT_COMISSIONAMENTO;;CANCELAMENTO OCORREU EM ATE 30 DIAS;0;'';P2;AUDIO_CONEXAO;;;;2,78002E+11;PREMIUM;;;3;;CLARO STREAMING HD TVMAIS TOP VOZ STX
23/03/2023 00:00;0;FONE FIXO;FALE ILIMITADO BRASIL TOTAL;CLRZ;202303;f;0;117;FT_COMISSIONAMENTO;;CANCELAMENTO OCORREU EM ATE 30 DIAS;0;'';P2;AUDIO_CONEXAO;;;;2,78002E+11;PREMIUM;;;3;;ILIM BRASIL TOT - MULTI PROMO 0,00
21/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;91380394044;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
28/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;89341532133;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
29/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202303;t;254,7;0;FT_COMISSIONAMENTO;;OK;84.9;'';P2;AUDIO_CONEXAO;;;;86366727363;PREMIUM;;;3;;BL 125M SINGLE OU C/ FONE BWF PON FID
31/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;91380396454;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
16/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,67;0;FT_COMISSIONAMENTO;;OK;104.89;'';P2;AUDIO_CONEXAO;;;;9,96375E+11;PREMIUM;;;3;;BL 250M AQS BS FID
16/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,67;0;FT_COMISSIONAMENTO;;OK;104.89;'';P2;AUDIO_CONEXAO;;;;9,96375E+11;PREMIUM;;;3;;BL 250M AQS BS FID
16/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;9,96375E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
16/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;9,96375E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
16/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;2,03001E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID
20/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;89341530734;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID
16/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;93301450972;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
21/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;86366718313;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID
23/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,67;0;FT_COMISSIONAMENTO;;OK;104.89;'';P2;AUDIO_CONEXAO;;;;2,03001E+11;PREMIUM;;;3;;BL 250M SINGLE/FONE AQS BS BWF PON FID
27/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;2,03001E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID
22/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;2,78002E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
21/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;2,78002E+11;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
29/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;91380396110;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
31/03/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;8,19001E+11;PREMIUM;;;3;;CLARO STREAMING HD TVMAIS TOP VOZ STX
17/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;f;0;112;FT_COMISSIONAMENTO;;CARROSSEL;0;'';P2;AUDIO_CONEXAO;;;;89341530050;PREMIUM;;;3;;BL 250M SINGLE OU C/ FONE FID
03/03/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202303;f;0;75;FT_COMISSIONAMENTO;;PONTO ADICIONAL NAO COMISSIONADO;0;'';P2;AUDIO_CONEXAO;;;;91380379258;PREMIUM;;;3;;CLARO STREAMING HD TVMAIS TOP VOZ
24/03/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;9,96375E+11;PREMIUM;;;3;;CLARO STREAMING HD TVMAIS TOP VOZ STX
22/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 300 MB;CLRZ;202303;t;345;0;FT_COMISSIONAMENTO;;OK;115;'';P2;AUDIO_CONEXAO;;;;9,96375E+11;PREMIUM;;;3;;BL 300M EMP PME C/CEL OU FONE CNPJ FID
22/03/2023 00:00;0;FONE FIXO;FALE ILIMITADO BRASIL TOTAL;CLRZ;202303;f;0;407;FT_COMISSIONAMENTO;;PRODUTO GRATUITO;0;'';P2;AUDIO_CONEXAO;;;;9,96375E+11;PREMIUM;;;3;;FONE ILIM BR TOT BWF PON 30.00
22/03/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202303;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P2;AUDIO_CONEXAO;;;;7,24001E+11;PREMIUM;;;3;;CLARO STREAMING HD TVMAIS TOP VOZ STX
28/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202303;t;254,7;0;FT_COMISSIONAMENTO;;OK;84.9;'';P2;AUDIO_CONEXAO;;;;89341531986;PREMIUM;;;3;;BL 125M SINGLE OU C/ FONE BWF PON FID
17/03/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202303;t;314,67;0;FT_COMISSIONAMENTO;;OK;104.89;'';P2;AUDIO_CONEXAO;;;;89341530181;PREMIUM;;;3;;BL 250M AQS BS FID
